,id,lastName,age,Unnamed: 0,gender,country,image,id,Unnamed: 0,Source,worth,worthChange,realTimeWorth,realTimePosition,id,name,position,Unnamed: 0
78,6934,raTCLIFFe,65 years old,130,None,UK,https://specials-images.forbesimg.com/imageserve/5a815b254bbe6f2652f547e0/416x416.jpg?background=000000&cropX1=252&cropX2=2046&cropY1=814&cropY2=2608,6934,130,Manufacturing  ==> chemicals,16.4 BUSD,0.0 millions USD,,89,6934,jAMES RATCliffe,79.0,130
79,1175,BREN,86 years old,131,M,United States,https://specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556,1175,131,Real Estate  ==> real estate,16.3 BUSD,0.0 millions USD,,76,1175,donalD BRen,80.0,131
80,4765,fONTBONa,75 years old,132,F,None,https://specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556,4765,132,Metals & Mining  ==> mining,16.3 BUSD,0.0 millions USD,,70,4765,iRIS FONTBONA,81.0,132
81,3636,TIMCHEnko,65 years old,133,Male,None,https://specials-images.forbesimg.com/imageserve/5a80a596a7ea431690133b09/416x416.jpg?background=000000&cropX1=5&cropX2=2533&cropY1=460&cropY2=2990,3636,133,"Energy  ==> oil, gas",16.0 BUSD,0.0 millions USD,,74,3636,genNADY TIMCHenko,82.0,133
82,7514,johNSon,56 years old,134,None,USA,https:http://specials-images.forbesimg.com/imageserve/57e570c54bbe6f24d1f891b6/416x416.jpg?background=000000&cropX1=63&cropX2=615&cropY1=68&cropY2=621,7514,134,Finance and Investments  ==> money management,15.9 BUSD,0.0 millions USD,,72,7514,abiGAIL Johnson,83.0,134
83,3016,potANIN,57 years old,135,M,Russia,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181,3016,135,Metals & Mining  ==> metals,15.9 BUSD,0.0 millions USD,,82,3016,vladiMIR Potanin,84.0,135
84,7028,WALTOn,1988,136,M,None,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181,7028,136,Fashion & Retail  ==> Walmart,15.9 BUSD,0.0 millions USD,,101,7028,lUKAS WALTON,85.0,136
85,7235,de carVALHO-HEINEKEn,63 years old,137,F,None,https://specials-images.forbesimg.com/imageserve/5a7fd414a7ea4316901331b7/416x416.jpg?background=000000&cropX1=0&cropX2=3280&cropY1=887&cropY2=4168,7235,137,Food and Beverage  ==> Heineken,15.8 BUSD,0.0 millions USD,,81,7235,charLENE DE CARVAlho-heineken,86.0,137
86,8391,ZHANG,46 years old,138,M,China,https://specials-images.forbesimg.com/imageserve/8c2c90c2667221740e4fe57cde754bf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762,8391,138,Technology  ==> internet media,15.6 BUSD,0.0 millions USD,,85,8391,zHANG ZHIDong,87.0,138
87,2720,KELLNER,54 years old,139,M,None,https://specials-images.forbesimg.com/imageserve/4023ab5df9aad04f544e7dfde9031598/416x416.jpg?background=000000&cropX1=32&cropX2=723&cropY1=3&cropY2=694,2720,139,Finance and Investments  ==> banking,15.5 BUSD,0.0 millions USD,,100,2720,pETR KELLNER,88.0,139
88,1868,mELNICHEnko,46 years old,140,M,None,https://specials-images.forbesimg.com/imageserve/5a809da44bbe6f2652f53def/416x416.jpg?background=000000&cropX1=651&cropX2=3302&cropY1=6&cropY2=2656,1868,140,"Energy  ==> coal, fertilizers",15.5 BUSD,0.303 millions USD,,105,1868,andreY MELNICHENKo,89.0,140
89,8056,reUBEn,,141,M,None,https://specials-images.forbesimg.com/imageserve/58ee56d9a7ea437ada262e00/416x416.jpg?background=000000&cropX1=253&cropX2=1732&cropY1=64&cropY2=1543,8056,141,"Real Estate  ==> investments, real estate",15.5 BUSD,0.0 millions USD,,88,8056,david & sIMOn reuben,90.0,141
90,5822,kuEHNe,81 years old,142,None,None,https://specials-images.forbesimg.com/imageserve/5a7e288b31358e4955ad1159/416x416.jpg?background=000000&cropX1=2640&cropX2=4000&cropY1=400&cropY2=1760,5822,142,Logistics  ==> shipping,15.3 BUSD,0.0 millions USD,,99,5822,KLAUS-MICHAEL KUEhne,91.0,142
91,5210,LI,55 years old,143,Male,China,https://specials-images.forbesimg.com/imageserve/5a7ccad231358e4955acf931/416x416.jpg?background=000000&cropX1=488&cropX2=1703&cropY1=161&cropY2=1377,5210,143,Automotive  ==> automobiles,15.3 BUSD,0.0 millions USD,,83,5210,LI SHUFU,92.0,143
92,1433,frIDMAN,54 years old,144,None,Russia,https://specials-images.forbesimg.com/imageserve/5a80ac47a7ea431690133b64/416x416.jpg?background=000000&cropX1=534&cropX2=3793&cropY1=7&cropY2=3263,1433,144,"Energy  ==> oil, banking, telecom",15.1 BUSD,0.001 millions USD,,106,1433,mikHAIL FRIdman,93.0,144
93,5920,murDOCh,87 years old,145,None,None,https://specials-images.forbesimg.com/imageserve/5a8d934d4bbe6f2652f61c74/416x416.jpg?background=000000&cropX1=0&cropX2=1559&cropY1=81&cropY2=1639,5920,145,"Media & Entertainment  ==> newspapers, TV network",15.0 BUSD,0.0 millions USD,,55,5920,rupeRT MURDOCh,94.0,145
94,1705,chEARAVAnont,79 years old,146,M,Thailand,https://specials-images.forbesimg.com/imageserve/58accecd4bbe6f0e55874019/416x416.jpg?background=000000&cropX1=61&cropX2=684&cropY1=226&cropY2=850,1705,146,Diversified  ==> diversified,14.9 BUSD,-0.001 millions USD,,95,1705,dhanin CHEARAVANONT,95.0,146
95,2042,KUOK,94 years old,147,M,None,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,2042,147,"Diversified  ==> palm oil, shipping, property",14.8 BUSD,0.0 millions USD,,84,2042,ROBERT KUok,96.0,147
96,1176,bESNIER,47 years old,148,None,None,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,1176,148,Food and Beverage  ==> cheese,14.7 BUSD,0.001 millions USD,,90,1176,emmaNUEL BESNIer,97.0,148
97,4816,naDAr,72 years old,149,M,India,https://specials-images.forbesimg.com/imageserve/37d84982997cb979720fb6f28fa88067/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=111&cropY2=855,4816,149,Technology  ==> software services,14.6 BUSD,0.0 millions USD,,108,4816,shIV NAdar,98.0,149
98,1988,vekSELBERg,61 years old,150,M,None,https://specials-images.forbesimg.com/imageserve/5a80c89231358e4955ad2ca8/416x416.jpg?background=000000&cropX1=752&cropX2=3164&cropY1=5&cropY2=2416,1988,150,"Energy  ==> metals, energy",14.4 BUSD,0.047 millions USD,,107,1988,viktoR VEKSELBERG,99.0,150
99,9806,DANGOTE,61 years old,151,Male,None,https://specials-images.forbesimg.com/imageserve/5a7fd828a7ea43169013322e/416x416.jpg?background=000000&cropX1=240&cropX2=2897&cropY1=11&cropY2=2667,9806,151,"Manufacturing  ==> cement, sugar, flour",14.1 BUSD,0.001 millions USD,,117,9806,ALIKO DANGOTe,100.0,151
100,9858,hAMM,72 years old,152,M,None,https://specials-images.forbesimg.com/imageserve/59d563d8a7ea436b47b371d7/416x416.jpg?background=000000&cropX1=1310&cropX2=2937&cropY1=960&cropY2=2589,9858,152,Energy  ==> oil & gas,14.1 BUSD,0.0 millions USD,,56,9858,haroLD HAMm,101.0,152
101,3274,coHEn,62 years old,153,M,United States,https://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/416x416.jpg?background=000000&cropX1=743&cropX2=3320&cropY1=91&cropY2=2667,3274,153,Finance and Investments  ==> hedge funds,14.0 BUSD,0.0 millions USD,,137,3274,STEVE Cohen,102.0,153
102,5970,mosKOVITz,1985,154,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8d9076a7ea43169014020b/416x416.jpg?background=000000&cropX1=1208&cropX2=3374&cropY1=81&cropY2=2246,5970,154,Technology  ==> Facebook,14.0 BUSD,0.0 millions USD,,77,5970,dustin mOSKOVITZ,103.0,154
103,8268,teLLES,68 years old,155,None,None,https://specials-images.forbesimg.com/imageserve/5a7b8dd54bbe6f2652f4f0fa/416x416.jpg?background=000000&cropX1=6&cropX2=1812&cropY1=862&cropY2=2667,8268,155,Food and Beverage  ==> beer,14.0 BUSD,-546.845 millions USD,,109,8268,marcEL HERRMANN TELLES,104.0,155
104,4677,wueRTh,83 years old,156,M,Germany,https://specials-images.forbesimg.com/imageserve/5a7e391a4bbe6f2652f528b8/416x416.jpg?background=000000&cropX1=562&cropX2=2916&cropY1=10&cropY2=2362,4677,156,Manufacturing  ==> fasteners,13.6 BUSD,0.0 millions USD,,118,4677,reinholD WUerth,105.0,156
105,7971,ERGEN,65 years old,157,M,None,https://specials-images.forbesimg.com/imageserve/59d55b4331358e542c035479/416x416.jpg?background=000000&cropX1=1400&cropX2=3175&cropY1=55&cropY2=1832,7971,157,Media & Entertainment  ==> satellite TV,13.4 BUSD,-0.013000000000000001 millions USD,,141,7971,charleS ERGEN,106.0,157
106,3219,schMIDT,63 years old,158,M,USA,https://specials-images.forbesimg.com/imageserve/58c19b99a7ea431f321ad8d9/416x416.jpg?background=000000&cropX1=90&cropX2=631&cropY1=47&cropY2=588,3219,158,Technology  ==> Google,13.4 BUSD,-0.001 millions USD,,92,3219,eric SCHMidt,107.0,158
107,4293,anscHUtz,78 years old,159,M,None,https://specials-images.forbesimg.com/imageserve/58c1d4a4a7ea431f321add5b/416x416.jpg?background=000000&cropX1=23&cropX2=732&cropY1=37&cropY2=746,4293,159,Finance and Investments  ==> investments,13.0 BUSD,0.0 millions USD,,104,4293,PHILIP ANSCHUtz,108.0,159
108,5686,keNNEDy,70 years old,160,None,USA,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272,5686,160,Media & Entertainment  ==> media,13.0 BUSD,0.0 millions USD,,157,5686,jim KENNEDy,109.0,160
109,2939,parry-OKEden,68 years old,161,F,United States,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272,2939,161,Media & Entertainment  ==> media,13.0 BUSD,0.0 millions USD,,156,2939,BLAIR PARRY-OKEDEN,110.0,161
110,2833,wertHEImer,69 years old,162,None,None,https://specials-images.forbesimg.com/imageserve/5a7de73f31358e4955ad0986/416x416.jpg?background=000000&cropX1=11&cropX2=1445&cropY1=0&cropY2=1434,2833,162,Fashion & Retail  ==> Chanel,13.0 BUSD,0.0 millions USD,,96,2833,alain weRTHEIMER,111.0,162
111,1709,weRTHEIMEr,67 years old,163,M,None,https://specials-images.forbesimg.com/imageserve/5a7df0a7a7ea431690131ba8/416x416.jpg?background=000000&cropX1=5&cropX2=2632&cropY1=235&cropY2=2861,1709,163,Fashion & Retail  ==> Chanel,13.0 BUSD,0.0 millions USD,,97,1709,gerard WERTHEimer,112.0,163
112,1437,lAUDER,81 years old,164,None,USA,https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713,1437,164,Fashion & Retail  ==> Estee Lauder,12.9 BUSD,0.0 millions USD,,94,1437,leonARD LAUDER,113.0,164
113,4668,THIELE,77 years old,165,M,Germany,https://specials-images.forbesimg.com/imageserve/56c7ceace4b062f6b59a2407/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=131&cropY2=874,4668,165,Construction & Engineering  ==> brakes,12.9 BUSD,0.0 millions USD,,132,4668,heinz herMANn thiele,114.0,165
114,1266,SHANGHVI,62 years old,166,None,India,https://specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667,1266,166,Healthcare  ==> pharmaceuticals,12.8 BUSD,0.0 millions USD,,121,1266,DILIP SHANGHvi,115.0,166
115,9108,platTNER,74 years old,167,M,None,https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680,9108,167,Technology  ==> software,12.7 BUSD,0.0 millions USD,,103,9108,haSSO PLATTNER,116.0,167
116,7589,schwARZMAn,71 years old,168,M,United States,https://specials-images.forbesimg.com/imageserve/59d560a8a7ea436b47b37189/416x416.jpg?background=000000&cropX1=1295&cropX2=3190&cropY1=523&cropY2=2417,7589,168,Finance and Investments  ==> investments,12.6 BUSD,0.0 millions USD,,111,7589,sTEPHEN SCHWARZMAN,117.0,168
117,6684,LEI,48 years old,169,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cc5bda7ea4316901308f6/416x416.jpg?background=000000&cropX1=15&cropX2=2220&cropY1=44&cropY2=2248,6684,169,Technology  ==> smartphones,12.5 BUSD,-0.001 millions USD,,115,6684,LEI JUN,118.0,169
118,9695,raUSING,92 years old,170,Male,Sweden,https://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816,9695,170,Manufacturing  ==> packaging,12.5 BUSD,0.0 millions USD,,114,9695,hans RAUSINg,119.0,170
119,7766,uSMANOV,64 years old,171,Male,None,https://specials-images.forbesimg.com/imageserve/5a8090a631358e4955ad29b0/416x416.jpg?background=000000&cropX1=1520&cropX2=3943&cropY1=269&cropY2=2692,7766,171,"Metals & Mining  ==> steel, telecom, investments",12.5 BUSD,0.0 millions USD,,112,7766,alisheR Usmanov,120.0,171
120,7091,newhOUSE,88 years old,172,None,None,https://specials-images.forbesimg.com/imageserve/5a8d9b9ca7ea431690140421/416x416.jpg?background=000000&cropX1=466&cropX2=2788&cropY1=140&cropY2=2464,7091,172,Media & Entertainment  ==> media,12.3 BUSD,0.001 millions USD,,122,7091,dONALD NEwhouse,121.0,172
121,1237,WOO,71 years old,173,M,None,https://specials-images.forbesimg.com/imageserve/5877bbb84bbe6f1f20eace2a/416x416.jpg?background=000000&cropX1=55&cropX2=652&cropY1=87&cropY2=685,1237,173,Real Estate  ==> real estate,12.2 BUSD,-0.001 millions USD,,116,1237,petER WOo,122.0,173
122,7172,SARMIENTO,85 years old,174,M,None,https://specials-images.forbesimg.com/imageserve/5a7dcba04bbe6f2652f51b84/416x416.jpg?background=000000&cropX1=182&cropX2=1680&cropY1=87&cropY2=1584,7172,174,Finance and Investments  ==> banking,12.1 BUSD,-0.001 millions USD,,124,7172,luIS CARLOS SARMIento,123.0,174
123,1309,LI,49 years old,175,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7ceb4f4bbe6f2652f5106b/416x416.jpg?background=000000&cropX1=2954&cropX2=5159&cropY1=238&cropY2=2442,1309,175,Technology  ==> internet search,12.0 BUSD,0.0 millions USD,,93,1309,robIN li,124.0,175
124,4039,sICUPIra,70 years old,176,M,Brazil,https://specials-images.forbesimg.com/imageserve/5a8ddcfd4bbe6f2652f6287e/416x416.jpg?background=000000&cropX1=124&cropX2=661&cropY1=0&cropY2=537,4039,176,Food and Beverage  ==> beer,12.0 BUSD,-546.845 millions USD,,134,4039,carlos ALBERTO Sicupira,125.0,176
125,3739,SEO,60 years old,177,M,South Korea,https://specials-images.forbesimg.com/imageserve/553925b5e4b0bacdbd748e16/416x416.jpg?background=000000&cropX1=61&cropX2=628&cropY1=87&cropY2=654,3739,177,Healthcare  ==> biotech,11.9 BUSD,0.0 millions USD,,123,3739,SEO JUNG-JIN,126.0,177
126,5455,bIRLa,51 years old,178,M,None,https://specials-images.forbesimg.com/imageserve/56ca6247e4b062f6b59a2f96/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=280&cropY2=1024,5455,178,Diversified  ==> commodities,11.8 BUSD,0.0 millions USD,,145,5455,KUMAR BIRla,127.0,178
127,7096,otTO,50 years old,179,M,None,https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950,7096,179,Real Estate  ==> real estate,11.8 BUSD,0.0 millions USD,,129,7096,ALEXANDER otto,128.0,179
128,5521,pESSINA,77 years old,180,M,Italy,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,5521,180,Fashion & Retail  ==> drugstores,11.8 BUSD,-4.27 millions USD,,126,5521,steFANO PESSINa,129.0,180
129,5093,tsCHIRa,,181,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,5093,181,Technology  ==> software,11.7 BUSD,0.0 millions USD,,110,5093,udo & haraLD tschira,130.0,181
130,3879,wANG,50 years old,182,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/cf65372d0041b89469dfc064d15d21ca/416x416.jpg?background=000000&cropX1=6&cropX2=595&cropY1=433&cropY2=1023,3879,182,"Metals & Mining  ==> mining, copper products",11.7 BUSD,0.0 millions USD,,147,3879,WANG WENyin,131.0,182
131,7108,bEAL,65 years old,183,M,United States,https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652,7108,183,"Finance and Investments  ==> banks, real estate",11.6 BUSD,0.0 millions USD,,119,7108,anDREW Beal,132.0,183
132,4790,lEE,88 years old,184,None,None,https://specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533,4790,184,"Food and Beverage  ==> Oyster sauce, real estate",11.6 BUSD,0.0 millions USD,,127,4790,lee MAN tat,133.0,184
133,7828,meNARd,78 years old,185,M,United States,https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394,7828,185,Fashion & Retail  ==> home improvement stores,11.5 BUSD,0.0 millions USD,,130,7828,"john meNARD, jr.",134.0,185
134,2282,xU,60 years old,186,None,None,https://specials-images.forbesimg.com/imageserve/5a05f0a14bbe6f37dda22921/416x416.jpg?background=000000&cropX1=9&cropX2=4009&cropY1=480&cropY2=4484,2282,186,"Food and Beverage  ==> snacks, beverages",11.3 BUSD,0.0 millions USD,,158,2282,xu sHIHUI,135.0,186
135,9888,zHOU,47 years old,187,M,China,https://specials-images.forbesimg.com/imageserve/936450a91a016db56ea72c10985090a2/416x416.jpg?background=000000&cropX1=8&cropX2=733&cropY1=18&cropY2=743,9888,187,Technology  ==> security software,11.3 BUSD,0.0 millions USD,,271,9888,ZHOU HONgyi,136.0,187
136,5741,GONG,53 years old,188,None,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e6a88a7ea43169013252c/416x416.jpg?background=000000&cropX1=1000&cropX2=4170&cropY1=0&cropY2=3167,5741,188,Finance and Investments  ==> video surveillance,11.2 BUSD,0.0 millions USD,,139,5741,gONG HONGjia,137.0,188
137,4361,otTO,75 years old,189,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7e2e6fa7ea431690132380/416x416.jpg?background=000000&cropX1=362&cropX2=3144&cropY1=8&cropY2=2792,4361,189,"Fashion & Retail  ==> retail, real estate",11.0 BUSD,0.0 millions USD,,142,4361,micHAEL OTto,138.0,189
138,1928,TEPPEr,60 years old,190,None,None,https://specials-images.forbesimg.com/imageserve/5ac95a864bbe6f2310f1e063/416x416.jpg?background=000000&cropX1=407&cropX2=2023&cropY1=9&cropY2=1624,1928,190,Finance and Investments  ==> hedge funds,11.0 BUSD,0.0 millions USD,,136,1928,dAVID TEpper,139.0,190
139,1567,aBRAMOVich,51 years old,191,None,Russia,https://specials-images.forbesimg.com/imageserve/5a80b0cc4bbe6f2652f53f7a/416x416.jpg?background=000000&cropX1=0&cropX2=1368&cropY1=115&cropY2=1484,1567,191,"Diversified  ==> steel, investments",10.8 BUSD,0.013000000000000001 millions USD,,125,1567,rOMAN ABRAMOVICH,140.0,191
140,4463,LIU,43 years old,192,M,China,https://specials-images.forbesimg.com/imageserve/5a7cdab84bbe6f2652f50e19/416x416.jpg?background=000000&cropX1=294&cropX2=1518&cropY1=234&cropY2=1458,4463,192,Technology  ==> e-commerce,10.8 BUSD,0.0 millions USD,,144,4463,liu qiANGDONG,141.0,192
141,5059,nG,,193,M,None,https://specials-images.forbesimg.com/imageserve/a9e3c27c6a67d9b561db2559f1c08ecd/416x416.jpg?background=000000&cropX1=93&cropX2=684&cropY1=2&cropY2=593,5059,193,Real Estate  ==> real estate,10.8 BUSD,0.0 millions USD,,143,5059,robert & PHILIp ng,142.0,193
142,7864,baillereS GONZALez,86 years old,194,Male,None,https://specials-images.forbesimg.com/imageserve/56cbb0e5e4b062f6b59a430a/416x416.jpg?background=000000&cropX1=55&cropX2=1531&cropY1=3&cropY2=1480,7864,194,Metals & Mining  ==> mining,10.7 BUSD,-67.973 millions USD,,165,7864,alberto baillERES gonzalez,143.0,194
143,6088,kOTAK,59 years old,195,Male,None,https://specials-images.forbesimg.com/imageserve/59d3d4884bbe6f37dd9fe8da/416x416.jpg?background=000000&cropX1=589&cropX2=1817&cropY1=651&cropY2=1879,6088,195,Finance and Investments  ==> banking,10.7 BUSD,0.0 millions USD,,113,6088,udAY KOTAK,144.0,195
144,2335,oMIDYAR,51 years old,196,M,None,https://specials-images.forbesimg.com/imageserve/59d57e6f4bbe6f37dda002ba/416x416.jpg?background=000000&cropX1=123&cropX2=1302&cropY1=83&cropY2=1263,2335,196,Technology  ==> eBay,10.5 BUSD,0.0 millions USD,,135,2335,pierRE OMIDYar,145.0,196
145,8807,dROEGe,65 years old,197,None,None,https://specials-images.forbesimg.com/imageserve/5a7e5bb64bbe6f2652f529e8/416x416.jpg?background=000000&cropX1=241&cropX2=1792&cropY1=107&cropY2=1659,8807,197,Service  ==> consulting,10.3 BUSD,0.0 millions USD,,154,8807,wALTER P.J. DROEGe,146.0,197
146,2611,hOPP,78 years old,198,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e0f4f31358e4955ad0e71/416x416.jpg?background=000000&cropX1=792&cropX2=2556&cropY1=9&cropY2=1772,2611,198,Technology  ==> software,10.2 BUSD,0.0 millions USD,,133,2611,dietMAR HOPP,147.0,198
147,8695,haRT,63 years old,199,M,None,https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336,8695,199,Finance and Investments  ==> investments,10.1 BUSD,0.0 millions USD,,155,8695,GRAEME HArt,148.0,199
148,8032,savERIn,1983,200,M,None,https://specials-images.forbesimg.com/imageserve/5a7b7de3a7ea43169012ee98/416x416.jpg?background=000000&cropX1=15&cropX2=2537&cropY1=10&cropY2=2534,8032,200,Technology  ==> Facebook,10.1 BUSD,0.0 millions USD,,128,8032,EDUARDO SAVerin,149.0,200
149,8529,YAN,45 years old,201,Male,None,https://specials-images.forbesimg.com/imageserve/5a7d188a31358e4955acfd79/416x416.jpg?background=000000&cropX1=295&cropX2=1493&cropY1=40&cropY2=1239,8529,201,Real Estate  ==> real estate,10.1 BUSD,-0.001 millions USD,,166,8529,yan ZHI,150.0,201
150,5728,damANI,63 years old,202,M,India,https://specials-images.forbesimg.com/imageserve/59d3d5c431358e542c0344ae/416x416.jpg?background=000000&cropX1=765&cropX2=2549&cropY1=102&cropY2=1887,5728,202,"Finance and Investments  ==> investments, retail",10.0 BUSD,0.0 millions USD,,120,5728,RADHAKISHAN DAMANI,151.0,202
151,9564,KHAN,56 years old,203,M,None,https://specials-images.forbesimg.com/imageserve/5a80a6e631358e4955ad2b1b/416x416.jpg?background=000000&cropX1=434&cropX2=3217&cropY1=0&cropY2=2785,9564,203,"Energy  ==> oil, banking, telecom",9.8 BUSD,0.001 millions USD,,174,9564,gERMAN Khan,152.0,203
152,6941,PERELMAn,75 years old,204,M,None,https://specials-images.forbesimg.com/imageserve/5a8d9bdd31358e4955adf34f/416x416.jpg?background=000000&cropX1=1575&cropX2=3420&cropY1=244&cropY2=2088,6941,204,Finance and Investments  ==> leveraged buyouts,9.8 BUSD,0.001 millions USD,,151,6941,ronalD PERELMAn,153.0,204
