,id,Unnamed: 0,Source,worth,worthChange,realTimeWorth,realTimePosition
1877,6926,1929,"Diversified  ==> banking, oil",1.2 BUSD,6.3629999999999995 millions USD,,1960
1878,7931,1930,"Fashion & Retail  ==> retail, agribusiness",1.2 BUSD,0.0 millions USD,,1721
1879,4541,1931,"Diversified  ==> banking, investments",1.2 BUSD,0.0 millions USD,,1857
1880,2340,1932,Finance and Investments  ==> money management,1.2 BUSD,0.0 millions USD,,1888
1881,2839,1933,Food and Beverage  ==> consumer goods,1.2 BUSD,0.0 millions USD,,1797
1882,9853,1934,Media & Entertainment  ==> animation,1.2 BUSD,nan millions USD,,1797
1883,5776,1935,Energy  ==> wind power generation,1.2 BUSD,0.0 millions USD,,1917
1884,3751,1936,Service  ==> ride-hailing service,1.2 BUSD,0.0 millions USD,,1896
1885,9945,1937,Diversified  ==> diversified,1.2 BUSD,0.0 millions USD,,1997
1886,9974,1938,Manufacturing  ==> manufacturing,1.2 BUSD,0.0 millions USD,,2050
1887,9105,1939,Manufacturing  ==> electrical equipment,1.2 BUSD,0.0 millions USD,,1899
1888,8242,1940,Real Estate  ==> real estate,1.2 BUSD,nan millions USD,,1899
1889,8116,1941,Food and Beverage  ==> Coca-Cola,1.2 BUSD,0.0 millions USD,,1791
1890,7627,1942,Fashion & Retail  ==> clothing retail,1.2 BUSD,0.0 millions USD,,2012
1891,8035,1943,Construction & Engineering  ==> construction,1.2 BUSD,0.0 millions USD,,1909
1892,9272,1944,"Logistics  ==> transport, logistics",1.2 BUSD,0.0 millions USD,,1932
1893,8406,1945,Healthcare  ==> hearing aids,1.2 BUSD,0.0 millions USD,,1669
1894,2489,1946,Real Estate  ==> office real estate,1.2 BUSD,0.0 millions USD,,1618
1895,9116,1947,Finance and Investments  ==> insurance,1.2 BUSD,0.0 millions USD,,1930
1896,3498,1948,Manufacturing  ==> home appliances,1.2 BUSD,0.0 millions USD,,1939
1897,1050,1949,Telecom  ==> investments,1.2 BUSD,0.0 millions USD,,1880
1898,8911,1950,Automotive  ==> auto loans,1.2 BUSD,0.0 millions USD,,1709
1899,8768,1951,Metals & Mining  ==> mining,1.2 BUSD,-0.001 millions USD,,2043
1900,4784,1952,Manufacturing  ==> manufacturing,1.2 BUSD,0.0 millions USD,,1897
1901,3218,1953,Food and Beverage  ==> poultry,1.2 BUSD,0.0 millions USD,,1717
1902,2869,1954,Metals & Mining  ==> mining,1.2 BUSD,0.0 millions USD,,1877
1903,3311,1955,Healthcare  ==> drug testing,1.2 BUSD,0.0 millions USD,,1801
1904,7061,1956,Technology  ==> uber,1.2 BUSD,0.0 millions USD,,1873
1905,6265,1957,Manufacturing  ==> consumer electronics,1.2 BUSD,nan millions USD,,1873
1906,8402,1958,Finance and Investments  ==> banking,1.2 BUSD,0.001 millions USD,,1955
1907,2599,1959,Healthcare  ==> medical devices,1.2 BUSD,0.0 millions USD,,2037
1908,6219,1960,Food and Beverage  ==> bakeries,1.2 BUSD,0.0 millions USD,,1948
1909,2447,1961,Fashion & Retail  ==> convenience stores,1.2 BUSD,0.0 millions USD,,2036
1910,1676,1962,Diversified  ==> diversified,1.2 BUSD,-0.001 millions USD,,1729
1911,1077,1963,Metals & Mining  ==> minerals,1.2 BUSD,nan millions USD,,1729
1912,9071,1964,Real Estate  ==> storage facilities,1.2 BUSD,0.0 millions USD,,1700
1913,8363,1965,"Energy  ==> gas, petrochemicals",1.2 BUSD,nan millions USD,,1700
1914,8279,1966,Finance and Investments  ==> finance,1.2 BUSD,0.0 millions USD,,1737
1915,4720,1967,Manufacturing  ==> home & office products,1.2 BUSD,0.0 millions USD,,1872
1916,7745,1968,Real Estate  ==> real estate,1.2 BUSD,0.001 millions USD,,2027
1917,9464,1969,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1972
1918,1230,1970,Energy  ==> oil & gas,1.2 BUSD,0.0 millions USD,,1889
1919,8290,1971,Fashion & Retail  ==> electronics retailer,1.2 BUSD,0.0 millions USD,,1931
1920,6891,1972,Real Estate  ==> real estate,1.2 BUSD,-0.001 millions USD,,1962
1921,7661,1973,Manufacturing  ==> building materials,1.2 BUSD,0.0 millions USD,,2041
1922,7557,1974,Finance and Investments  ==> Financial Services,1.2 BUSD,0.0 millions USD,,1945
1923,8518,1975,Logistics  ==> package delivery,1.2 BUSD,0.0 millions USD,,1900
1924,5180,1976,Media & Entertainment  ==> Cirque du Soleil,1.2 BUSD,0.0 millions USD,,1881
1925,1822,1977,Technology  ==> Internet,1.2 BUSD,0.001 millions USD,,1991
1926,1022,1978,Finance and Investments  ==> mutual funds,1.2 BUSD,0.0 millions USD,,1954
1927,8883,1979,Service  ==> education,1.2 BUSD,0.0 millions USD,,1414
1928,6914,1980,Manufacturing  ==> electronics,1.2 BUSD,0.0 millions USD,,1942
1929,1465,1981,Fashion & Retail  ==> apparel,1.2 BUSD,nan millions USD,,1942
1930,2711,1982,Food and Beverage  ==> soy sauce maker,1.2 BUSD,0.0 millions USD,,1412
1931,6689,1983,Manufacturing  ==> rubber gloves,1.2 BUSD,0.0 millions USD,,1636
1932,8915,1984,Energy  ==> gas,1.2 BUSD,0.0 millions USD,,2011
1933,9394,1985,"Diversified  ==> copper, poultry",1.2 BUSD,0.0 millions USD,,1910
1934,3244,1986,Service  ==> sewage treatment,1.2 BUSD,0.0 millions USD,,2115
1935,1369,1987,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1901
1936,7331,1988,"Real Estate  ==> real estate, hotels",1.2 BUSD,0.0 millions USD,,1950
1937,4869,1989,Technology  ==> e-commerce,1.2 BUSD,0.0 millions USD,,1514
1938,4744,1990,Diversified  ==> energy,1.2 BUSD,0.0 millions USD,,1913
1939,9934,1991,"Energy  ==> port, gas",1.2 BUSD,0.001 millions USD,,2080
1940,3506,1992,Construction & Engineering  ==> toll roads,1.2 BUSD,nan millions USD,,2080
1941,4418,1993,Telecom  ==> telecom,1.2 BUSD,0.0 millions USD,,1858
1942,2920,1994,"Automotive  ==> basketball, car dealers",1.2 BUSD,0.0 millions USD,,1643
1943,2642,1995,Construction & Engineering  ==> construction materials,1.2 BUSD,-17.012 millions USD,,2014
1944,6861,1996,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1852
1945,9833,1997,Food and Beverage  ==> restaurants,1.2 BUSD,0.0 millions USD,,1480
1946,7038,1998,"Real Estate  ==> construction, real estate",1.2 BUSD,0.0 millions USD,,1731
1947,9480,1999,Manufacturing  ==> electronics,1.2 BUSD,nan millions USD,,1731
1948,5343,2000,Automotive  ==> automotive,1.2 BUSD,0.0 millions USD,,1937
1949,9618,2001,Finance and Investments  ==> investments,1.2 BUSD,0.0 millions USD,,1996
1950,8472,2002,Energy  ==> oil & gas,1.2 BUSD,-18.398 millions USD,,1959
1951,3334,2003,"Construction & Engineering  ==> construction, pipes, chemicals",1.2 BUSD,0.0 millions USD,,1949
1952,5948,2004,Manufacturing  ==> building materials,1.2 BUSD,0.0 millions USD,,2029
1953,8330,2005,Healthcare  ==> pharmaceuticals,1.2 BUSD,-0.055999999999999994 millions USD,,2051
1954,8071,2006,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,2009
1955,5764,2007,"Energy  ==> refinery, chemicals",1.2 BUSD,0.001 millions USD,,1884
1956,7361,2008,"Energy  ==> refinery, chemicals",1.2 BUSD,0.0 millions USD,,1893
1957,8214,2009,"Diversified  ==> tires, chemicals",1.2 BUSD,0.0 millions USD,,1895
1958,2398,2010,Metals & Mining  ==> titanium,1.2 BUSD,nan millions USD,,1895
1959,8286,2011,Technology  ==> software services,1.2 BUSD,0.0 millions USD,,1863
1960,8819,2012,Fashion & Retail  ==> retail,1.2 BUSD,0.0 millions USD,,1936
1961,5325,2013,Finance and Investments  ==> investments,1.2 BUSD,0.0 millions USD,,1840
1962,4445,2014,Healthcare  ==> pharmaceuticals,1.2 BUSD,0.0 millions USD,,2066
1963,9144,2015,Healthcare  ==> pharmaceuticals,1.2 BUSD,0.0 millions USD,,2077
1964,6799,2016,"Real Estate  ==> airports, real estate",1.2 BUSD,0.0 millions USD,,1925
1965,3227,2017,Food and Beverage  ==> In-N-Out Burger,1.2 BUSD,0.0 millions USD,,1882
1966,5164,2018,Healthcare  ==> medical devices,1.2 BUSD,0.0 millions USD,,2038
1967,1663,2019,Fashion & Retail  ==> consumer goods,1.2 BUSD,0.0 millions USD,,1827
1968,8040,2020,Technology  ==> social network,1.2 BUSD,0.0 millions USD,,2001
1969,7590,2021,Construction & Engineering  ==> construction,1.2 BUSD,nan millions USD,,2001
1970,4923,2022,Food and Beverage  ==> restaurants,1.2 BUSD,0.0 millions USD,,1989
1971,1613,2023,Technology  ==> measuring instruments,1.2 BUSD,0.0 millions USD,,1594
1972,9724,2024,"Finance and Investments  ==> banking, insurance",1.2 BUSD,0.0 millions USD,,1953
1973,6526,2025,Real Estate  ==> Real estate,1.2 BUSD,0.0 millions USD,,1894
1974,1845,2026,"Fashion & Retail  ==> food, retail",1.2 BUSD,nan millions USD,,1894
1975,3089,2027,Media & Entertainment  ==> movies,1.2 BUSD,0.0 millions USD,,1907
1976,8860,2028,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1976
1977,4088,2029,Diversified  ==> airline,1.2 BUSD,0.0 millions USD,,1755
1978,5334,2030,Service  ==> airline,1.2 BUSD,0.0 millions USD,,1771
1979,2382,2031,"Manufacturing  ==> natural gas, fertilizers",1.2 BUSD,0.0 millions USD,,1965
1980,3701,2032,Finance and Investments  ==> money management,1.2 BUSD,0.0 millions USD,,2062
1981,3511,2033,Energy  ==> energy services,1.2 BUSD,0.0 millions USD,,1964
1982,5095,2034,Healthcare  ==> pharmaceuticals,1.2 BUSD,0.0 millions USD,,1808
1983,3406,2035,Healthcare  ==> pharmaceuticals,1.2 BUSD,0.0 millions USD,,1904
1984,5081,2036,Service  ==> driving schools,1.2 BUSD,nan millions USD,,1904
1985,8977,2037,Automotive  ==> auto parts,1.2 BUSD,0.0 millions USD,,1741
1986,7525,2038,Manufacturing  ==> Agribusiness,1.2 BUSD,-0.001 millions USD,,1843
1987,6843,2039,Healthcare  ==> pharmacy,1.2 BUSD,0.0 millions USD,,2126
1988,4290,2040,Service  ==> private schools,1.2 BUSD,0.0 millions USD,,1837
1989,5765,2041,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1825
1990,8821,2042,Logistics  ==> Shipping,1.2 BUSD,0.0 millions USD,,1779
1991,3566,2043,Manufacturing  ==> paper & related products,1.2 BUSD,0.0 millions USD,,1870
1992,1912,2044,Manufacturing  ==> precision machinery,1.2 BUSD,0.001 millions USD,,2024
1993,9205,2045,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1986
1994,5965,2046,Fashion & Retail  ==> retail,1.2 BUSD,0.001 millions USD,,2137
1995,3196,2047,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1748
1996,6531,2048,Manufacturing  ==> auto parts,1.2 BUSD,0.0 millions USD,,1561
1997,8909,2049,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1908
1998,7296,2050,Finance and Investments  ==> hedge funds,1.1 BUSD,0.0 millions USD,,2032
1999,1712,2051,Logistics  ==> chemicals,1.1 BUSD,nan millions USD,,2032
2000,1655,2052,Construction & Engineering  ==> construction,1.1 BUSD,nan millions USD,,2032
2001,8058,2053,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2042
2002,8906,2054,Healthcare  ==> pharmaceuticals,1.1 BUSD,nan millions USD,,2042
2003,7247,2055,Healthcare  ==> hospitals,1.1 BUSD,0.0 millions USD,,2030
2004,4087,2056,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2105
2005,1804,2057,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2106
2006,1235,2058,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2107
2007,6446,2059,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2108
2008,3314,2060,"Energy  ==> banking, gas",1.1 BUSD,nan millions USD,,2108
2009,1754,2061,Finance and Investments  ==> insurance,1.1 BUSD,0.0 millions USD,,1874
2010,1704,2062,Fashion & Retail  ==> retail,1.1 BUSD,0.0 millions USD,,1740
2011,9662,2063,Gambling & Casinos  ==> pachinko machines,1.1 BUSD,0.0 millions USD,,1750
2012,8425,2064,Technology  ==> electronic components,1.1 BUSD,nan millions USD,,1750
2013,5436,2065,Technology  ==> electronic components,1.1 BUSD,nan millions USD,,1750
2014,9949,2066,Finance and Investments  ==> banking,1.1 BUSD,nan millions USD,,1750
2015,9024,2067,"Real Estate  ==> construction, real estate",1.1 BUSD,0.0 millions USD,,1947
2016,1609,2068,Technology  ==> electronics components,1.1 BUSD,nan millions USD,,1947
2017,7232,2069,Manufacturing  ==> polyester,1.1 BUSD,0.0 millions USD,,2025
2018,9992,2070,Diversified  ==> industrial machinery,1.1 BUSD,nan millions USD,,2025
2019,5204,2071,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2047
2020,9901,2072,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2019
2021,3660,2073,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2020
2022,5163,2074,Media & Entertainment  ==> media,1.1 BUSD,0.0 millions USD,,2059
2023,6035,2075,"Diversified  ==> finance, real estate",1.1 BUSD,0.0 millions USD,,1988
2024,6121,2076,Gambling & Casinos  ==> gambling,1.1 BUSD,nan millions USD,,1988
2025,6401,2077,Metals & Mining  ==> coal,1.1 BUSD,0.0 millions USD,,2099
2026,3574,2078,Technology  ==> IT consulting,1.1 BUSD,0.0 millions USD,,1674
2027,7693,2079,Finance and Investments  ==> hedge funds,1.1 BUSD,0.0 millions USD,,2035
2028,2847,2080,Real Estate  ==> real estate,1.1 BUSD,nan millions USD,,2035
2029,6222,2081,"Logistics  ==> ports, railway transport",1.1 BUSD,0.0 millions USD,,1981
2030,7030,2082,Fashion & Retail  ==> Reebok,1.1 BUSD,0.0 millions USD,,2052
2031,2948,2083,Finance and Investments  ==> investments,1.1 BUSD,0.0 millions USD,,1990
2032,4436,2084,"Diversified  ==> real estate, diversified",1.1 BUSD,0.0 millions USD,,2112
2033,6237,2085,Fashion & Retail  ==> mattresses,1.1 BUSD,nan millions USD,,2112
2034,7883,2086,Technology  ==> file hosting service,1.1 BUSD,0.0 millions USD,,697
2035,5227,2087,Energy  ==> storage batteries,1.1 BUSD,0.0 millions USD,,926
2036,5677,2088,Real Estate  ==> real estate,1.1 BUSD,0.0 millions USD,,2076
2037,6976,2089,Telecom  ==> communications,1.1 BUSD,0.0 millions USD,,1924
2038,7963,2090,Automotive  ==> tires,1.1 BUSD,0.0 millions USD,,2121
2039,9975,2091,Manufacturing  ==> electric linear systems,1.1 BUSD,nan millions USD,,2121
2040,6541,2092,Finance and Investments  ==> auto loans,1.1 BUSD,nan millions USD,,2121
2041,3436,2093,Finance and Investments  ==> IKEA,1.1 BUSD,0.0 millions USD,,2128
2042,6071,2094,Finance and Investments  ==> IKEA,1.1 BUSD,0.0 millions USD,,2129
2043,8562,2095,Finance and Investments  ==> IKEA,1.1 BUSD,0.0 millions USD,,2130
2044,1841,2096,Finance and Investments  ==> banking,1.1 BUSD,0.0 millions USD,,2084
2045,6858,2097,Finance and Investments  ==> investments,1.1 BUSD,0.0 millions USD,,1999
2046,8943,2098,Diversified  ==> banking,1.1 BUSD,nan millions USD,,1999
2047,9380,2099,"Real Estate  ==> real estate, hotels",1.1 BUSD,0.001 millions USD,,1714
2048,7119,2100,"Technology  ==> electronics, household products",1.1 BUSD,nan millions USD,,1714
2049,4095,2101,Real Estate  ==> real estate,1.1 BUSD,0.0 millions USD,,1935
2050,1564,2102,Manufacturing  ==> toys,1.1 BUSD,0.0 millions USD,,1926
2051,4958,2103,Manufacturing  ==> scientific equipment,1.1 BUSD,0.0 millions USD,,2109
2052,7870,2104,Technology  ==> online games,1.1 BUSD,0.0 millions USD,,1979
2053,4146,2105,Technology  ==> investments,1.1 BUSD,0.0 millions USD,,2058
2054,8333,2106,"Finance and Investments  ==> banking, credit cards",1.1 BUSD,0.0 millions USD,,2071
2055,9096,2107,Finance and Investments  ==> banking,1.1 BUSD,0.0 millions USD,,2072
2056,2806,2108,"Finance and Investments  ==> banking, credit cards",1.1 BUSD,0.0 millions USD,,2070
2057,7847,2109,Technology  ==> live streaming service,1.1 BUSD,0.0 millions USD,,1944
2058,3062,2110,Healthcare  ==> pharmaceuticals,1.1 BUSD,0.0 millions USD,,1532
2059,7274,2111,Manufacturing  ==> construction materials,1.1 BUSD,nan millions USD,,1532
2060,6834,2112,Manufacturing  ==> manufacturing,1.1 BUSD,0.0 millions USD,,1408
2061,4579,2113,Manufacturing  ==> conglomerate,1.1 BUSD,0.0 millions USD,,1995
2062,8481,2114,Real Estate  ==> real estate,1.1 BUSD,0.0 millions USD,,1678
2063,2410,2115,Food and Beverage  ==> wine,1.1 BUSD,0.0 millions USD,,2069
2064,1001,2116,Manufacturing  ==> powdered metal,1.1 BUSD,0.0 millions USD,,2116
2065,9610,2117,Service  ==> industrial parks,1.1 BUSD,0.0 millions USD,,2061
2066,1833,2118,Diversified  ==> conglomerate,1.1 BUSD,0.0 millions USD,,2132
2067,1312,2119,Technology  ==> e-commerce,1.1 BUSD,0.0 millions USD,,2034
2068,6094,2120,Energy  ==> energy investments,1.1 BUSD,0.0 millions USD,,2049
2069,9910,2121,Healthcare  ==> pharmaceuticals,1.1 BUSD,-1.171 millions USD,,2046
2070,5267,2122,Healthcare  ==> laboratory services,1.1 BUSD,nan millions USD,,2046
2071,3755,2123,Healthcare  ==> pharmaceuticals,1.1 BUSD,0.0 millions USD,,2082
2072,4955,2124,"Logistics  ==> ports, railway transport",1.1 BUSD,0.0 millions USD,,1971
2073,7815,2125,"Logistics  ==> ports, railway transport",1.1 BUSD,0.0 millions USD,,1970
2074,7017,2126,Technology  ==> price comparison website,1.1 BUSD,0.0 millions USD,,2022
2075,1534,2127,Service  ==> Ryanair,1.1 BUSD,0.0 millions USD,,2075
2076,8215,2128,Finance and Investments  ==> investments,1.1 BUSD,10.353 millions USD,,2015
2077,6990,2129,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,1767
2078,1436,2130,Finance and Investments  ==> investments,1.1 BUSD,nan millions USD,,1767
2079,4850,2131,Fashion & Retail  ==> retail,1.1 BUSD,0.0 millions USD,,2104
2080,7318,2132,Media & Entertainment  ==> casinos,1.1 BUSD,0.0 millions USD,,1869
2081,8468,2133,Fashion & Retail  ==> wedding dresses,1.1 BUSD,0.0 millions USD,,2091
2082,3722,2134,Media & Entertainment  ==> tourism,1.1 BUSD,nan millions USD,,2091
2083,4491,2135,Technology  ==> e-commerce,1.1 BUSD,0.0 millions USD,,1977
2084,6216,2136,Finance and Investments  ==> investments,1.1 BUSD,0.0 millions USD,,2016
2085,6455,2137,Fashion & Retail  ==> consumer goods,1.1 BUSD,0.0 millions USD,,1992
2086,6905,2138,"Diversified  ==> construction, real estate",1.1 BUSD,0.0 millions USD,,2044
2087,4380,2139,Real Estate  ==> entertainment,1.1 BUSD,0.001 millions USD,,2092
2088,1907,2140,Finance and Investments  ==> venture capital investing,1.1 BUSD,0.0 millions USD,,1890
2089,6427,2141,Technology  ==> tech investments,1.1 BUSD,0.0 millions USD,,1918
2090,6119,2142,Technology  ==> tech investments,1.1 BUSD,0.0 millions USD,,1919
2091,1405,2143,Technology  ==> tech investments,1.1 BUSD,0.0 millions USD,,1920
2092,8700,2144,Finance and Investments  ==> venture capital,1.1 BUSD,0.0 millions USD,,2074
2093,6742,2145,"Diversified  ==> refinery, chemicals",1.1 BUSD,0.0 millions USD,,2000
2094,8644,2146,Fashion & Retail  ==> retail,1.1 BUSD,0.0 millions USD,,2048
2095,1025,2147,Service  ==> staffing,1.1 BUSD,0.0 millions USD,,2111
2096,3428,2148,Healthcare  ==> healthcare,1.1 BUSD,0.0 millions USD,,2141
2097,9504,2149,Finance and Investments  ==> finance and investments,1.1 BUSD,0.0 millions USD,,2045
2098,8329,2150,Finance and Investments  ==> finance,1.1 BUSD,0.0 millions USD,,2026
2099,6187,2151,Finance and Investments  ==> investments,1.1 BUSD,nan millions USD,,2026
2100,1884,2152,"Energy  ==> refinery, chemicals",1.1 BUSD,-0.001 millions USD,,2005
2101,7549,2153,Finance and Investments  ==> banking,1.1 BUSD,nan millions USD,,2005
2102,6493,2154,Media & Entertainment  ==> gaming,1.1 BUSD,nan millions USD,,2005
2103,5645,2155,Media & Entertainment  ==> media,1.1 BUSD,0.0 millions USD,,2110
2104,5191,2156,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2081
2105,3888,2157,"Diversified  ==> timber, media",1.1 BUSD,-0.001 millions USD,,2140
2106,4585,2158,"Diversified  ==> insurance, NFL team",1.1 BUSD,0.0 millions USD,,1966
2107,4397,2159,Diversified  ==> insurance,1.1 BUSD,0.0 millions USD,,1967
2108,3866,2160,Technology  ==> software,1.1 BUSD,0.0 millions USD,,2139
2109,4175,2161,Energy  ==> oil and gas,1.1 BUSD,0.0 millions USD,,2068
2110,7506,2162,Telecom  ==> telecom,1.1 BUSD,0.0 millions USD,,2028
2111,5025,2163,Manufacturing  ==> fertilizers,1.1 BUSD,nan millions USD,,2028
2112,9907,2164,Automotive  ==> auto parts,1.1 BUSD,0.0 millions USD,,2067
2113,5439,2165,Service  ==> budget airline,1.1 BUSD,0.0 millions USD,,1859
2114,8855,2166,Service  ==> sewage treatment,1.1 BUSD,nan millions USD,,1859
2115,5027,2167,Fashion & Retail  ==> health products,1.1 BUSD,0.0 millions USD,,1495
2116,9704,2168,Automotive  ==> automobiles,1.1 BUSD,nan millions USD,,1495
2117,6353,2169,Technology  ==> drones,1.1 BUSD,0.0 millions USD,,2004
2118,3686,2170,Technology  ==> online marketplace,1.1 BUSD,0.0 millions USD,,1929
2119,7818,2171,Diversified  ==> diversified,1.1 BUSD,nan millions USD,,1929
2120,6292,2172,"Diversified  ==> real estate, shipbuilding",1.1 BUSD,nan millions USD,,1929
2121,6472,2173,"Diversified  ==> real estate, finance",1.1 BUSD,-0.001 millions USD,,2136
2122,3395,2174,Fashion & Retail  ==> jewelry,1.1 BUSD,0.0 millions USD,,1684
2123,1126,2175,Finance and Investments  ==> financial services,1.0 BUSD,nan millions USD,,1684
2124,7268,2176,Healthcare  ==> generic drugs,1.0 BUSD,nan millions USD,,1684
2125,9371,2177,Fashion & Retail  ==> Spanx,1.0 BUSD,0.0 millions USD,,2127
2126,3600,2178,Telecom  ==> telecom,1.0 BUSD,nan millions USD,,2127
2127,3394,2179,Manufacturing  ==> air compressors,1.0 BUSD,0.0 millions USD,,2002
2128,8512,2180,Technology  ==> semiconductors,1.0 BUSD,nan millions USD,,2002
2129,2258,2181,"Real Estate  ==> real estate, electronics",1.0 BUSD,nan millions USD,,2002
2130,6587,2182,Real Estate  ==> real estate,1.0 BUSD,nan millions USD,,2002
2131,1459,2183,Manufacturing  ==> tire manufacturing,1.0 BUSD,nan millions USD,,2002
2132,1681,2184,Fashion & Retail  ==> Patagonia,1.0 BUSD,0.0 millions USD,,2153
2133,4583,2185,Metals & Mining  ==> metallurgy,1.0 BUSD,nan millions USD,,2153
2134,9315,2186,"Finance and Investments  ==> Real Estate, Private Equity",1.0 BUSD,-0.001 millions USD,,2083
2135,2692,2187,Technology  ==> Stripe,1.0 BUSD,0.0 millions USD,,2150
2136,8291,2188,Technology  ==> Stripe,1.0 BUSD,0.0 millions USD,,2152
2137,5422,2189,Food and Beverage  ==> beef processing,1.0 BUSD,0.0 millions USD,,2149
2138,1801,2190,"Automotive  ==> motorhomes, RVs",1.0 BUSD,0.0 millions USD,,1166
2139,5460,2191,Media & Entertainment  ==> internet media,1.0 BUSD,0.0 millions USD,,1492
2140,6661,2192,Construction & Engineering  ==> construction materials,1.0 BUSD,nan millions USD,,1492
2141,2115,2193,"Food and Beverage  ==> candy, real estate",1.0 BUSD,nan millions USD,,1492
2142,9274,2194,Automotive  ==> automotive technology,1.0 BUSD,0.0 millions USD,,2148
2143,9828,2195,Manufacturing  ==> power supply manufacturer,1.0 BUSD,nan millions USD,,2148
2144,1131,2196,Fashion & Retail  ==> real estate,1.0 BUSD,nan millions USD,,2148
2145,7895,2197,Real Estate  ==> real estate,1.0 BUSD,nan millions USD,,2148
2146,2048,2198,Manufacturing  ==> packaging,1.0 BUSD,nan millions USD,,2148
2147,4637,2199,Technology  ==> printed circuit boards,1.0 BUSD,0.0 millions USD,,1980
2148,3810,2200,Gambling & Casinos  ==> pachinko machines,1.0 BUSD,0.0 millions USD,,1951
2149,7433,2201,Manufacturing  ==> auto components,1.0 BUSD,nan millions USD,,1951
2150,5089,2202,Healthcare  ==> pharmaceuticals,1.0 BUSD,nan millions USD,,1951
2151,3499,2203,Technology  ==> printed circuit boards,1.0 BUSD,0.0 millions USD,,1975
2152,4284,2204,Finance and Investments  ==> investment management,1.0 BUSD,0.0 millions USD,,1844
2153,5101,2205,Technology  ==> software,1.0 BUSD,0.0 millions USD,,2151
2154,2264,2206,Manufacturing  ==> antennas,1.0 BUSD,nan millions USD,,2151
2155,1002,2207,Technology  ==> mobile gaming,1.0 BUSD,nan millions USD,,2151
2156,2891,2208,Finance and Investments  ==> Investment,1.0 BUSD,0.0 millions USD,,2098
2157,2066,2209,"Diversified  ==> banking, investments",1.0 BUSD,0.001 millions USD,,2008
2158,3057,2210,Technology  ==> electronics/household products,1.0 BUSD,0.0 millions USD,,1994
2159,2588,2211,Metals & Mining  ==> metallurgy,1.0 BUSD,nan millions USD,,1994
2160,9521,2212,Finance and Investments  ==> cement,1.0 BUSD,nan millions USD,,1994
2161,9824,2213,Sports  ==> sports teams,1.0 BUSD,0.0 millions USD,,2056
2162,1292,2214,Metals & Mining  ==> diamonds,1.0 BUSD,-0.109 millions USD,,2090
2163,7381,2215,Manufacturing  ==> appliances,1.0 BUSD,nan millions USD,,2090
2164,2027,2216,Finance and Investments  ==> Investment Management,1.0 BUSD,0.0 millions USD,,1845
2165,2691,2217,"Real Estate  ==> logistics, real estate",1.0 BUSD,nan millions USD,,1845
2166,8653,2218,"Diversified  ==> textiles, energy",1.0 BUSD,nan millions USD,,1845
2167,2844,2219,Technology  ==> lithium batteries,1.0 BUSD,0.0 millions USD,,2089
2168,2913,2220,Real Estate  ==> real estate,1.0 BUSD,nan millions USD,,2089
2169,2435,2221,Diversified  ==> diversified,1.0 BUSD,nan millions USD,,2089
2170,8110,2222,Finance and Investments  ==> Bloomberg LP,1.0 BUSD,0.0 millions USD,,2057
2171,9525,2223,Real Estate  ==> real estate,1.0 BUSD,0.0 millions USD,,2142
2172,5532,2224,Manufacturing  ==> paper,1.0 BUSD,0.0 millions USD,,2143
2173,3830,2225,Manufacturing  ==> paper,1.0 BUSD,nan millions USD,,2143
2174,3039,2226,Fashion & Retail  ==> retail,1.0 BUSD,0.0 millions USD,,1905
2175,3104,2227,Finance and Investments  ==> investments,1.0 BUSD,0.0 millions USD,,2096
2176,2701,2228,Automotive  ==> auto parts,1.0 BUSD,0.0 millions USD,,2010
2177,3145,2229,Manufacturing  ==> heating equipment,1.0 BUSD,nan millions USD,,2010
2178,1261,2230,Metals & Mining  ==> steel,1.0 BUSD,nan millions USD,,2010
2179,5086,2231,Automotive  ==> auto import and dealerships,1.0 BUSD,nan millions USD,,2010
2180,6156,2232,Fashion & Retail  ==> jewelry,1.0 BUSD,0.0 millions USD,,2147
2181,8455,2233,Fashion & Retail  ==> dollar stores,1.0 BUSD,nan millions USD,,2147
2182,8297,2234,Manufacturing  ==> biotech,1.0 BUSD,-5.547999999999999 millions USD,,1815
